userName,score,at,content
made alit bagiarta,5,2024-05-20 13:51:04,"Aplikasi yang bagus buat kalian,apalagi pitur nya sekarang ada bonus top up,dan transaksi wah jadi pingin ngebut bayar nya 🙏🙏 sudah banyak membatu semoga ke depan ada kenaikan limit buat bisnis kecil ku"
Sil Vani,1,2024-05-20 13:14:44,"Aplikasi ini tidak membantu, sudah isi data lengkap trs tidak ada limit nya malah disuruh out,tolong jaga data diri saya jngan disalah gunakan!! Mulai hari ini detik ini 20 mei 2024 saya uninstall.Thanks kredivo"
FAISAL 1990,1,2024-05-20 12:52:54,"Makin ksni, making ngaco, limit tiba2 jd c gk bsa dipakai semua. Banyakin transaksi tp apa2 gk bsa digunakan Padahal bayar tepat waktu. Suruh email. Tapi gk da balasan. Hadech"
Yulia Lia,1,2024-05-20 12:37:48,"Apaan sich parah banget, padal cicilan udah bayar, masih aja panggilan2 dan email masuk berkepanjangan, sangat terganggu, dikoment jawaban nya cuma simple aja, tapi gak diperbaiki , coba lebih diprivasi no no pelanggan nya, gak kan lagi pake kredivo, parah banget"
Muntami Tami,5,2024-05-20 12:28:29,"thanks to kredivo the best... untuk saat ini, your the best, keren pembayarannya bisa kapan saja tanpa menunggu akhir bulan dan tolong lebihkan sistem keamanan demi kenyamanan akun pribadi konsumen... top dah sistem yg sangat memanjakan konsumen"
Dedi Andika,5,2024-05-20 11:50:10,"Kridivo sangat membantu untuk kita bertransaksi,dari hotel,indomaret,alfamart dan lainnya,semoga kridivo bertambah luas utk jaringan transaksi lainya .. Yg pasti kita harus jaga pembayaran kita,supaya kita mudah utk menggunakanya lg...krn kridivo sangat membantu..😍"
MuMu TaNjOeNg,5,2024-05-20 10:08:52,"Saya sangat suka aplikasi ini. Membuat semua perbelanjaan menjadi mudah disaat belum ada uang... apalagi ketika bulan tua, seperti orang tua rasanya yg selalu rela memberikan belanja buat anaknya!!"
Budi Susanto,5,2024-05-20 06:48:32,"Membantu dan mudah proses nya. Tp limit nya trllu kecil, cm 1.3jt, mudah hanya 3 menit ajukan pinjaman langsung cair. Limit saat ini sh 10jt. Lumayan utuk dana darurat."
Ayuni Laila Rohmah,5,2024-05-20 06:40:46,"Sejauh ini masih aman aman aja make kredivo, cukup suka. Cuma sedih nya ketika kemaren banyak tagihan dan bayarnya telat sedikit dampaknya sekarang kalo minjem limit cepet di abisin sama apl nya padahal baru minjem semana udah sisa segitu aja limitnya hehehe kek terbatas semoga di berikan lebih leluasa lagi make ini apl,"
Shopie Cat,4,2024-05-20 05:48:54,"Mohon untuk segera menutup akun saya. Karena begitu saya membuat akun kredivo, telpon spam tidak berhenti menteror saya dan sangat mengganggu. Padahal saya belum pernah mengajukan kredit/pinjaman. Mohon jangan pernah menyebarkan data pribadi saya. Terima kasih"
Ade Ayu,5,2024-05-19 23:04:12,"alhamdulilah sampai sekarang sya masih trbantu oleh aplikasi ini, proses nya yg cepat,bunga yg kecil dan laporan pembayaran kita yg cepat membuat sya nyaman... mudah2an tetap baik pelayanan nya,, aamiin"
Eduard Ndraha,3,2024-05-19 21:53:23,"1.Mohon di tambah kan sistem pembayaran lewat e wallet. 2.Mengapa jika limit 1 bulan habis terpakai sementara limit 3,6,12 bulan menjadi 0, saya tidak mengerti kenapa jd berkurang padahal saya hanya paki limit yg tenor 1 bulan. Mohon dijelaskan"
Kurnia Ilahi,5,2024-05-19 21:06:36,"Segini aja dulu soalnya yg bisa cuma isi paket data selebih nya nggak bsa dgunakan dengan alasan keamanan terus padhal pengguna baru,nanti di tambah lagi ɓintang nya"
slamet hidayat,5,2024-05-19 19:27:04,"Sekarang belanja online susah, apalagi di aplikasi toko ijo, selalu gagal, kalau memang fiturnya belum siap di pakai jangan di munculin dong fiturnya"
Yumna Safwana12,5,2024-05-19 19:13:56,"Udah paling bagus kredivo sih, soal pinjaman juga mudah dan cepet banget cuma yg minta tolong dong potongan pinjaman jangan terlalu gede dan kadang2 mau ngisi kuota suka eror please perbaiki lagi sistem nya agar lebih mudah lagi 🙏 tapi buat keseluruhan emng bagussss"
Roesma Yoes,5,2024-05-19 18:20:32,"Aplikasi yg sangat membantu, disaat butuh dana dadakan kredivo ada & siap membantu, ga pake lama lngsng ACC dlm hitungan menit. Bisa belanja dengan cicilan pula..beli pulsa, token, dll..Cobain deh aplikasi nya...g nyesel deeh..trims kredivo."
Pajri Sampit,1,2024-05-19 13:31:04,"Sudah lama menggunakan Kredivo,hampir 2th,tp blm juga ke premium. Beberapa kali dapat tawaran update manual kepremium,tetap ditolak. Dikatakan area belum tercover,tp akun teman saya premium. Bayar cicilanpun selalu tetap waktu."
Supriadi,1,2024-05-19 13:29:26,Sementara saya turunin dulu ya bintang nya jadi 1. score kredit saya juga diturunin jadi score C. makin nggak jelas aja Kredivo Limit 1 jt tapi tidak bisa transaksi apa-apa. bisa nya cuma beli pulsa buat apa. Pinjaman uang tunai dan Topup dompet digital dan lain nya tidak bisa digunakan. padahal saya bayar selalu tepat waktu. pengguna sudah lebih dari 6 bulan masih belum bisa Upgrade ke Akun Premium. Payah! kalau Akun nya sudah Premium nanti saya kasih bintang 5 kembali.
danisworo aryopati,2,2024-05-19 11:52:37,"Asalkan pembayaran benar, pinjamannya juga mudah, meskipun ternyata pengajuan tidak sesuai dengan limit yang ada. Kesimpulannya limit hanya untuk pemanis saja."
Mus Sholihin,5,2024-05-19 09:45:34,Aplikasi luar biasa pokoknya the best semoga berkembang terus dan maju terus kredivo sangat membantu... sy rasakan sendiri kredivo the best paham waktu saat di butuhkan luar biasa...trimakasih kredivo layak bintang lima*****
Irul Fatan,4,2024-05-19 08:06:01,"Cukup memuaskan tapi tolong coba limit jangan di gabungkan satu sama lain kalo pake limit pinjaman yg 6 bulan masa limit yg 3 & 1 bulan nya ikut berkurang kalo bisa masing"" limit aja yg berkurang jangan semua ikut di potong limit nya... Mana naik limit nya susah padahal MH akun sudah premium dan skor pun A+++..."
Pengguna Google,5,2024-05-19 07:19:23,"Sangat membantu..mudah d gunakan..tp saran klo untuk yg bayar lebih awal dri tgl jatoh tempo,tolong akun ny jangan d tangguhkan.krn itu sangat merugikan...jd g bisa d pakai...pdhl kita slalu ontime."
Naida Pmkt,3,2024-05-19 00:55:57,"Saya baru saja daftar tapi sudah Poto KTP/selfie dan isi data ,tetapi pas mau saya daftar dengan alasan d suruh tunggu 3 bulan,Lagi ,padah data sudah lengkap dan foto/Selfie sudah d terima ,eh jadi malas mau pakai aplikasi ini,saya ingin data saya yang terekam d hapus permanen,jika d kemudian hari data saya d salah gunakan saya akan tuntut 19-5-2024 00.55"
Risna Erlien,5,2024-05-18 23:43:16,"Saya sudah jelaskan di awal tadi Pembayaran sata slalu tepat waktu Bahkan sebelum jatuh tempo pun saya sudah bayar Masalah transaksi,, saya pun slalu transaksi di kredivo sampai limit habis Kalau limit habis gimana mau transaksi lagi? Ini sdh lama sekali score saya di B terus, tidak naik- naik"
Body smok,1,2024-05-18 23:15:19,Harusnya nasabah yg telat bayar beberapa hari tetap dapat apreasi dong karena masih semangat untuk membayar tagihan! telat bayar bukan di sengaja tapi karena memang gaji belum cair.. Jangan karena telat bayar Kita mau transaksi malah di tolak Itu jadi bikin malas nasabah yg niat mau bayar..
gunawan lius,1,2024-05-18 21:11:41,"limit banyak, poin banyak, voucher banyak tapi ga bisa dipake scan qris, ga bisa belanja tokped, shopee..padahal bayar on time terus."
Oky Setiawan,1,2024-05-18 20:53:40,"Tiba2 akun kena blokir tanpa hal yg jelas,di tnya cs rahasia dri kredivo...tagihan msh ada malah di suruh bayar dahulu baru di bantu,setelah bayar malah akun di blokir permanen...kaga jelas bgt..."
alvin bahri,5,2024-05-18 20:43:17,"aplikasi yg sangat membantu masyarakat yg menbutuhkan...cicilan barang,mudah...pinjaman tunaipun sekali klik langsung di setujui,tanpa syarat dan bla bla..yg engga kalah penting,dgn limit yg kita inginkan pula...tQ ktedivo dan pihak terkait yg udah mempermudah nasabahnya...tetap jaga kualitasnya...semoga sukses selalu"
AKUSARA _2ND,1,2024-05-18 20:24:38,"Transaksi di apk ini sudah lebih dari 10jt , eh pas coba pinjaman tunai kredifazz malah di kasi limit awal 500rb , padahal saya juga pengguna lama...makin lama kok makin gini ya nih apk...."
Shelvy Lestari,5,2024-05-18 19:47:39,Suka banget dengan aplikasinya mudah aman dan terpercaya hanya saja sedikit masukkan agar kenaikan limit di permudah untuk pemula yang ingin memulai usaha membantu sekali apalagi bunga yang ditawarkan sangat rendah dan mempermudah bagi pemula yang memulai usaha seperti saya 🙏🙏
Rangga Gas,5,2024-05-18 19:28:28,"Habis upgrade ke premium, dapat limit 10jt lumayan Sangat2 membantu finansial keluarga, jadi bisa cicil ini itu.. Terimakasih kredivo Edit: Mohon untuk cara pembayaran tagihan untuk bisa satu persatu, jadi tidak usah harus urut dari yg pertama transaksi.. Misal transaksi a tgl 1, trus transaki b tgl 6.. mohon biar bisa bayar transaksi b terlebih dahulu, gak usah harus urut dari atas"
Marizky Qii,1,2024-05-18 18:58:02,"Semua komplain sudah dicurahkan disini. Sampai berkali kali edit ulasan. Tapi tetap sajah tidak ada perubahan. Transaksi saya kepada toko langganan jadi tidak bisa lagi. Padahal dulunya mudah diakses kesemua toko. Sekarang jadi susah.. Semoga saja, perubahan seperti ini menjadi akhir saya menggunakan aplikasi ini. Semakin transaksi dipersulit, semakin menghilang hutang cicilan nya. Alhamdulillah juga sii 😁"
Ahmad Budi C,5,2024-05-18 18:03:13,"Kredivo sangat membantu dan mempermudah dalam memenuhi kebutuhan... seperti token listrik,pulsa,dan kebutuhan lainnya... Tidak perlu khawatir saat dompet tertinggal dirumah,masih bisa belanja pakai qris kredivonya....hanya saja sekarang ini hanya berlaku di outlet2 tertentu saja....tadinya saya belanja di warung kelontong dekat rumah bisa pakai qris kredivo,,tapi sekarang ini tidak bisa lagi,,,tolong dong di aktifkan lagi.... pokoknya sangat berguna sekali bagi saya,,,mudahkanlah naik limitnya.."
Dul Somad,2,2024-05-18 16:13:16,"Sekarang kredivo jelek bayar ga telat limit ga bisa di pakai,biasa dompet di gital bisa sekarang juga ga bisa di pakai bayar ga nyampe jatuh tempo tapi score ga naik2,giliran turun score gampang banget ga ada apa2 turun sendiri"
mrbabaesa Wisangeni,2,2024-05-18 16:01:09,"Aplikasi di gunakan gak bisa, lunasi langsung di tutup aja biar gak jadi beban. Kalau telat bayar mah sudah biasa semua juga punya kebutuhan yg mendadak, yg penting tdk berlarut sampai 1 BLN lebih."
Dadi Rw78,1,2024-05-18 15:31:02,"Saya order barang di Bukalapak, dengan pembayaran paylatter kredivo, dan barang yg saya pesan tidak juga datang, saya sudah komplain ke penjual, dan saya sudah komplain ke jasa pengiriman, dan saya sudah komplain juga ke Bukalapak, semuanya tidak bisa menyelesaikan permasalahan saya, Karna paylatter saya tetap terpotong sampai detik ini, seharusnya kredivo bisa melindungi nasabahnya, bukan malah bisanya menagih terus, disini saya yg dirugikan"
Dahlan Mahadewa,2,2024-05-18 12:14:55,"Kasih 2 Ajah Bintangnya Kenapa..?? Karna Dari Pertama instal Kredivo Sy Bisa Menggunakan Fitur Dompet Digital. Dan Sy Selalau Bayar Tepat Waktu SEBELUM Tgl Jatuh Tempo. Begitu Juga Belanja Sy Di shopee, tokopedia Sy Selalu Bayar Tepat waktu Sebelum Jatuh Tempo. Tapi Sekarang ini Sy Tidak Bisa Lagi Menggunakan Fitur Dompet Digital. Belanja Di Tokopedia Tidak Bisa. Kalo Dulumah Lancar2Ajah Makanya Sekarang Sy Kasih Bintang 2. Dulu Sy Kasih 5 Kalo Ada Bintang 7 Sy Klik Bintang 7"
Bayu Aditya Prakasha,2,2024-05-18 09:39:07,"sudah satu tahun lebih selalu ditolak dalam bertransaksi padahal limit 3juta tidak pernah digunakan perbaiki lg sistemnya, masa cuma beli pulsa 5rb tdk bisa wkwkwkwk"
Icam Warwer,1,2024-05-18 08:45:37,"Sayang sekali, awal2 lancar aja. Semalam pembayaran pakai QRIS di merchant F&B, aku coba di merchant lain juga sama, udah gak bisa dengan alasan bla bla bla. Walaaaah, nominalnya nggak seberapa, tapi malunya itu lho, diliatin banyak orang pula. 👎👎👎"
Ika Sefthiaika,2,2024-05-18 08:33:26,hidupkan lagi fitur QRIS .. dulu sangat membantu untuk menstabilkan keuangan.. setelah qris di tiadakan jadi males pake kredivo .. krna sudah tidak ada kemudahan lagi.. pdhal saya selalu membayar tagihan tepat waktu tanpa telat
Afrida Ambar Sari,1,2024-05-18 06:16:39,"Masa makin kesini limit makin berkurang, skor saya di kurangin, padahal saya setiap bayar lancar tidak pernah jatuh tempo, pembayaran selalu jauh sebelum jatuh tempo. Limit nya tdk bisa dipakai semua padahal limit saya kecil loh 2jt aja gak sampe kali. Ehh malah dapet peringatan skor di kurangin karena pemakaian limit. Gak seru lah kredivo. Harusnya dilihat dong, berapa sih limit yg dikasih kredivo ke saya itupun aneh tidak bsa dipakai semua dan liat juga riwayat pembayaran saya."
afandi fandi,5,2024-05-18 06:04:41,Sangat kecewa...limit saya selalu tidak bisa di gunakan di kredivo padahal ada 1jt200 Saya harap admin kredivo bisa membantu ya nunggu udah lebih dari dari 6bln biar supaya bisa di pakai kembali sampai sekarang ga bisa di gunakan terimakasih...
Flugel Zell,1,2024-05-17 19:02:16,"Tolong lah Kredivo, klo belum lewat jatuh tempo jangan spam panggilan, klo udh lewat jatuh tempo baru dah nyepam jga ga masalah, ini masalahnya blm lewat jatuh tempo, ganggu bgt asli, mau kasih bintang 5 tdinya ga jadi karna blm lewat jatuh tempo udh di spam, klo niatnya mau nginget in doang mah di sms or email or WA kn bisa ga perlu sampe spam"
Abdurahman,5,2024-05-17 18:25:05,"Aplikasi sangat rekomendasi, pokok nya mantap, bagus tuk jenis paylater dan fitur lain nya, semoga tambah sukses ya kredivo,,dan tolong dibantu kak, tuk upgrade ke premium nya, agar di ACC ke premium nya,,,👃👃👃😊😊😊top kredivo👍👍👍"
Veety Stella,3,2024-05-17 13:52:12,"Kredivo trimakasih sudah mendengar keluhan para kredipal/pengguna setia kredivo krna limit skrg satu detik dan sekejap bisa kembali dgn cepat sistemnya,, alangkah lebih baiknya pinjaman tunai bisa dibuka dan bisa digunakan krna saya adalah pengguna yg TDK pernah telat akan pembayaran,silahkan bisa cek sndiri di history oleh team analis jangan di persulit,saya akan naikan rate bintang 5 KLO apa yg sy harapkan Klian kabulkan makasih"
Elly biee,3,2024-05-17 13:45:46,"Saya terganggu dengan customer servise kredivo yang telfon hampir setiap hari hanya karna saya tidak memakai transaksi kredivo, waktu saya tanya apa saya ada tunggakan malah tidak digubris dan customer service tetap berbicara sendiri menyuruh saya transaksi lagi. Saya risih seperti punya tunggakan saja di telfon hampir setiap hari terlebih lagi customer service nya tidak sopan, tidak menggubris saat ada orang berbicara dan menutup telfon tanpa ucapan maaf ataupun terima kasih"
Sopandi Sopandi,4,2024-05-17 10:23:56,"Sementara bintang 4 dulu,krn pertama pengajuan batal krn ada kendala ,tapi Pengajuan kali ini langsun acc dan langsung di transfer, Semoga konsisten bisa jadi rekomendasi pinjaman darurat"
Wa Minda,3,2024-05-17 09:59:33,"Alhamdulillah, baru pakai hampir 2 bln saya beri Bintang 3. Membantu saya dlm berbisnis. Awalnya agak khawatir krn kenal di app pencari kerja. Tau taunya dicoba sendiri. Saya suka appnya krn selain simpel ada panduannya juga. Langsung dikasi limit 1 JTtuk belanja 👍👍 0 persen bunga saya suka. Mungkin yg memiliki kendala dalam app karena terlambat membayar kembali limit yg dipakai atau tdk membaca seluruh aturannya. Belum kasih bintang 5 yaa nanti berikutnya klw sdah jadi Premium. hehe. Thanks"
KODE ChuaN,3,2024-05-17 08:19:19,Sangat membantu.. tapi sayang sekali sudh berapa kali upgrade selalu di tolak. Padahal rating saya tidak sampai melewati jatuh tempo.. malahan sering dibayar sebelum jatuh tempo.. sudh beberapa bulan ini upgrade slalu di tolak. Gimana mau naikan transaksi kalo perbulannya hanya 150rb.. sangat di sayangkan.. bagi saya yang kerja di hotel 24 jam.. sangat membantu untuk kebutuhan hal² lain
Tuti karyati,5,2024-05-17 04:45:14,"sangat terbantu dengan aplikasi ini,tidak ribet dan mudah pengajuannya.sudah beberapa kali pengajuan,untuk modal Usaha dan biaya pendidikan,tenor periode/bulan,sampai 24bln.jgn ragu menggunakan kredivo ,trmksh kredivo."
Handi Setiawan,5,2024-05-17 03:36:05,"Aplikasi sangat membantu, saya limite dulu yang hanya 400k sekarang udh 22jt /12x Tpi sangat disayangkan sekrang fitur QRISH tidak bisa dipakai untuk jajan, hanya bisa dipakai yg suport KREDIVO saja 🥲"
Yans Kenzie,5,2024-05-16 23:18:11,Sangat sangat membantu mudh²n dikasih kelancaran dan kemudahan.. selalu tingkatkan pelayanan agar lebih mudah lagi dalam menggunakanya.. mantap pokoknya
Jimmy Nuriyanto,3,2024-05-16 22:03:24,"Kenapa udah 2 Bulanan ini sering Banyak kendala Dengan Akun Saya ... Limit Masih ada bayar pakek Barcode Kadang Bisa kadang enggk di setujui... ada lagi klw beli pulsa pakai paylater sering tidak di setujui dan di suruh cek secara berkala terus tapi tetep gak bisa meskipun di ulang"" beberapa kali ... Tolong Perbarui Layanan nya biar Costumer senang menggunakan kredivo..."
Giwantoro Suthianto,5,2024-05-16 21:58:10,"Prosesnya sangat cepat & pencairannya jg sangat cepat, pokoknya recomended skl, kalau mau ajukan pinjaman lbh baik ke Kredivo aja tdk akan mengecewakan.,.pokoknya top banget, sangat membantu sekali👍👍👍"
Khayra Khaisan,2,2024-05-16 19:09:40,"Saya sangat terganggu dg operator yg terus menerus menelpon,apalagi diwaktu magrib disaat saya ibadah,padahal saya sudah melakukan pembayaran .bayar paket data 100rb aja berisik nya bukan main.jika saya belum sempat TF beri jeda,,tlg tolong diperhatikan kenyamanan langganan,saya jg ga pernah nunggak!!!!"
Dio Syahputra,1,2024-05-16 18:36:34,"Please jangan spam nelpon"" nawarin transaksi,... Cukup notif aja kali. Terus tolong up to date juga sistemnya, dimana cicilan sudah lunas terbayar, notif tagihan plus DC masih terus nelpon dan muncul. Banyak banget dah spam."
Maulia Zulfan,5,2024-05-16 17:26:22,Alhamdulillah gampang banget ya untuk pencairan dananya mudah & cepat. untuk transaksi bayar² belanja juga gampang banget. semakin banyak belanja semakin banyak bonusannya. alhamdulillah sangat terbantu dengan adanya aplikasi kredivo
